dataset,method,seed,fold,total_features,selected_features,feature_ratio,fitness,evaluations,runtime_seconds,classifier_seconds,peak_memory_mb,redundancy,parameters,selected_indices,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,pr_auc,sensitivity,specificity,interaction_quality,jaccard_stability,nogueira_stability
breast_cancer,EHOA,104729,repeated_stratified_holdout,30,20,0.6666666666666666,0.0306007326007325,80,3.743656800012104,0.301128700026311,1.2401113510131836,0.383324337141055,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 2, 4, 6, 7, 8, 9, 10, 12, 13, 14, 16, 18, 19, 20, 21, 22, 24, 27, 29]",0.956140350877193,0.9503968253968254,0.9655172413793104,0.905446619045262,0.9952050264550264,0.9962566287953816,0.9722222222222222,0.9285714285714286,-0.2759435923778496,0.35886031944155516,0.03220547478250557
breast_cancer,SF-EHOA,104729,repeated_stratified_holdout,30,17,0.5666666666666667,0.0317765567765566,81,9.451973400020506,0.2705856999964453,2.0445871353149414,0.3728842049488159,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 2, 4, 6, 7, 8, 10, 12, 13, 14, 18, 19, 20, 21, 24, 26, 29]",0.9736842105263158,0.9642857142857144,0.979591836734694,0.9441549509633318,0.994212962962963,0.9952093397745572,1.0,0.9285714285714286,-0.2388500270687672,0.329340701994379,0.08910533910533913
breast_cancer,IG-EHOA,104729,repeated_stratified_holdout,30,17,0.5666666666666667,0.0296007326007325,84,9.944488700013608,0.2630533000337891,1.9920539855957031,0.3586074323776823,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 4, 6, 7, 8, 9, 10, 12, 13, 14, 18, 19, 20, 21, 24, 26, 29]",0.9649122807017544,0.95734126984127,0.9726027397260274,0.9245181185940876,0.9940476190476192,0.9951793097445272,0.9861111111111112,0.9285714285714286,-0.2471174955870787,0.33514256509374735,0.04991302020607513
breast_cancer,DFA-EHOA,104729,repeated_stratified_holdout,30,17,0.5666666666666667,0.0317765567765566,82,9.552140199986752,0.3051877000252716,2.063966751098633,0.3728842049488159,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 2, 4, 6, 7, 8, 10, 12, 13, 14, 18, 19, 20, 21, 24, 26, 29]",0.9736842105263158,0.9642857142857144,0.979591836734694,0.9441549509633318,0.994212962962963,0.9952093397745572,1.0,0.9285714285714286,-0.2388500270687672,0.35288670065719463,0.1048155264608186
breast_cancer,EHOA,130363,repeated_stratified_holdout,30,19,0.6333333333333333,0.0367948717948719,65,2.2669884000206366,0.2852803000132553,1.4074678421020508,0.4099216996916995,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 1, 2, 4, 5, 7, 10, 12, 16, 18, 19, 20, 21, 23, 25, 26, 27, 28, 29]",0.9649122807017544,0.9623015873015872,0.9722222222222222,0.9246031746031746,0.9718915343915344,0.9682226120838976,0.9722222222222222,0.9523809523809524,-0.3626416788468183,0.35886031944155516,0.03220547478250557
breast_cancer,SF-EHOA,130363,repeated_stratified_holdout,30,14,0.4666666666666667,0.032952380952381,78,8.93573969998397,0.2567501000012271,1.9749727249145508,0.3885369335100523,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 1, 2, 7, 10, 12, 16, 18, 19, 21, 22, 23, 25, 28]",0.9473684210526316,0.9434523809523808,0.9583333333333334,0.8869047619047619,0.9811507936507936,0.9803437916219426,0.9583333333333334,0.9285714285714286,-0.2503567398046061,0.329340701994379,0.08910533910533913
breast_cancer,IG-EHOA,130363,repeated_stratified_holdout,30,11,0.3666666666666666,0.0341282051282052,61,9.28799290000461,0.2797165000229142,2.0117149353027344,0.3357757649853258,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[1, 4, 7, 8, 11, 18, 19, 20, 22, 26, 27]",0.956140350877193,0.9553571428571428,0.965034965034965,0.90637859429323,0.9773478835978836,0.9779087794885704,0.9583333333333334,0.9523809523809524,-0.0820537016258018,0.33514256509374735,0.04991302020607513
breast_cancer,DFA-EHOA,130363,repeated_stratified_holdout,30,11,0.3666666666666666,0.0341282051282052,54,10.355676000006495,0.2740048000123352,1.9576215744018557,0.3357757649853258,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[1, 4, 7, 8, 11, 18, 19, 20, 22, 26, 27]",0.956140350877193,0.9553571428571428,0.965034965034965,0.90637859429323,0.9773478835978836,0.9779087794885704,0.9583333333333334,0.9523809523809524,-0.0820537016258018,0.35288670065719463,0.1048155264608186
breast_cancer,EHOA,155921,repeated_stratified_holdout,30,14,0.4666666666666667,0.0242490842490841,66,2.8999917000182904,0.2935410999925807,1.4279193878173828,0.3902430824982558,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 3, 6, 9, 10, 12, 13, 15, 16, 18, 21, 24, 27, 29]",0.9736842105263158,0.9692460317460316,0.9793103448275862,0.9433397594898876,0.982638888888889,0.981321678200496,0.9861111111111112,0.9523809523809524,-0.3085196231107673,0.35886031944155516,0.03220547478250557
breast_cancer,SF-EHOA,155921,repeated_stratified_holdout,30,13,0.4333333333333333,0.0282673992673991,57,8.357601499999873,0.2847968999994918,2.03676986694336,0.4001963005730517,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 3, 6, 7, 9, 10, 12, 16, 18, 21, 24, 27, 29]",0.9736842105263158,0.9692460317460316,0.9793103448275862,0.9433397594898876,0.9928902116402116,0.9948278591436782,0.9861111111111112,0.9523809523809524,-0.2777602750411082,0.329340701994379,0.08910533910533913
