dataset,method,seed,selector_seed,fold,evaluation_protocol,total_features,selected_features,feature_ratio,fitness,evaluations,runtime_seconds,classifier_seconds,peak_memory_mb,redundancy,parameters,selected_indices,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,pr_auc,sensitivity,specificity,interaction_quality,jaccard_stability,nogueira_stability
wine,IG-EHOA,458258,658264,outer_2,repeated_nested_cv,13,8,0.6153846153846154,0.039365384615384615,23,1.6724176000006992,0.28744619999997667,0.7819108963012695,0.2693479725671109,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 4, 7, 8, 9, 10, 12]",0.9491525423728814,0.9565217391304347,0.9490062616084437,0.9262879810909953,0.9869307935726036,0.9672570088369756,0.9565217391304347,0.9759491154839992,0.42062039720637345,0.5398727198727198,0.23395896988214748
wine,M-EHOA,458258,658264,outer_2,repeated_nested_cv,13,6,0.46153846153846156,0.02936538461538464,46,1.4939965000003212,0.2569978000001356,0.6878080368041992,0.2702878070537853,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 7, 8, 9, 12]",0.9322033898305084,0.9420289855072465,0.9312169312169312,0.9046916043352584,0.9952439800771448,0.9858017061703261,0.9420289855072465,0.9689922480620154,0.4596203479957885,0.40572459286745005,0.155488721804511
wine,P-EHOA,458258,658264,outer_2,repeated_nested_cv,13,6,0.46153846153846156,0.02936538461538464,46,1.3335389999992913,0.4361703000004127,0.6889972686767578,0.2702878070537853,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 7, 8, 9, 12]",0.9322033898305084,0.9420289855072465,0.9312169312169312,0.9046916043352584,0.9952439800771448,0.9858017061703261,0.9420289855072465,0.9689922480620154,0.4596203479957885,0.40572459286745005,0.155488721804511
wine,EHOA,458258,758267,outer_3,repeated_nested_cv,13,6,0.46153846153846156,0.054326923076923016,19,0.8643498999999792,0.3226018999994267,0.5306644439697266,0.32504092090853487,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 6, 7, 9, 12]",0.9661016949152542,0.9652777777777778,0.9652777777777778,0.9484265734265734,0.987703026947213,0.9687321953724174,0.9652777777777778,0.9827242524916944,0.5836875360473991,0.39229143872001015,0.10913408073096686
wine,IG-EHOA,458258,758267,outer_3,repeated_nested_cv,13,8,0.6153846153846154,0.07257692307692318,22,1.7489919999998165,0.241605599999275,0.7581415176391602,0.3001399965353852,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[1, 3, 4, 5, 6, 7, 9, 12]",0.8983050847457628,0.9097222222222222,0.898663101604278,0.8514492823452816,0.993389967165977,0.9832608140722175,0.9097222222222222,0.9505537098560354,0.27279214569145305,0.5398727198727198,0.23395896988214748
wine,M-EHOA,458258,758267,outer_3,repeated_nested_cv,13,7,0.5384615384615384,0.038384615384615385,41,1.1809544999996433,0.23088539999935165,0.6726713180541992,0.34109047887102334,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 6, 7, 9, 10, 12]",0.9661016949152542,0.9722222222222222,0.966859227728793,0.9499654784572173,0.988342100406054,0.9704253847254533,0.9722222222222222,0.9839147286821706,0.55040009015961,0.40572459286745005,0.155488721804511
wine,P-EHOA,458258,758267,outer_3,repeated_nested_cv,13,7,0.5384615384615384,0.038384615384615385,41,1.2366222999999081,0.26586570000017673,0.6866617202758789,0.34109047887102334,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 6, 7, 9, 10, 12]",0.9661016949152542,0.9722222222222222,0.966859227728793,0.9499654784572173,0.988342100406054,0.9704253847254533,0.9722222222222222,0.9839147286821706,0.55040009015961,0.40572459286745005,0.155488721804511
wine,EHOA,469042,569045,outer_1,repeated_nested_cv,13,9,0.6923076923076923,0.057269230769230704,22,0.6834342000001925,0.24938460000066698,0.48145008087158203,0.3279109747049392,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 3, 4, 6, 7, 9, 11, 12]",0.9666666666666667,0.9652777777777778,0.9672283416382551,0.9496424136713855,0.9983691077441077,0.9948148148148149,0.9652777777777778,0.9824074074074073,0.3228482528347506,0.39229143872001015,0.10913408073096686
wine,IG-EHOA,469042,569045,outer_1,repeated_nested_cv,13,9,0.6923076923076923,0.057692307692307626,23,1.6639277999993283,0.2350096999998641,0.7780952453613281,0.3324533912922035,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 4, 6, 7, 8, 9, 11, 12]",0.95,0.9583333333333334,0.9518037518037518,0.9272258302032949,0.9987549102132435,0.9970615468409587,0.9583333333333334,0.9757575757575757,0.29152192705274405,0.5398727198727198,0.23395896988214748
wine,M-EHOA,469042,569045,outer_1,repeated_nested_cv,13,10,0.7692307692307693,0.0330769230769231,46,1.305920400001014,0.2472750000006272,0.6408491134643555,0.29949893134423766,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 2, 3, 4, 6, 7, 9, 11, 12]",0.9666666666666667,0.9652777777777778,0.9672283416382551,0.9496424136713855,0.99860585016835,0.9964556692242116,0.9652777777777778,0.9824074074074073,0.30720621006526894,0.40572459286745005,0.155488721804511
wine,P-EHOA,469042,569045,outer_1,repeated_nested_cv,13,10,0.7692307692307693,0.0330769230769231,46,1.3611026999997193,0.2512779999997292,0.6668405532836914,0.29949893134423766,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 2, 3, 4, 6, 7, 9, 11, 12]",0.9666666666666667,0.9652777777777778,0.9672283416382551,0.9496424136713855,0.99860585016835,0.9964556692242116,0.9652777777777778,0.9824074074074073,0.30720621006526894,0.40572459286745005,0.155488721804511
wine,EHOA,469042,669048,outer_2,repeated_nested_cv,13,6,0.46153846153846156,0.02936538461538464,19,0.5616608999998789,0.2259700000004159,0.5484304428100586,0.30149938361993966,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 4, 9, 10, 11, 12]",0.9830508474576272,0.9855072463768115,0.9824915824915825,0.9748078289816211,0.9877892933378272,0.9692615390543345,0.9855072463768115,0.9922480620155039,0.64412483161356,0.39229143872001015,0.10913408073096686
wine,IG-EHOA,469042,669048,outer_2,repeated_nested_cv,13,7,0.5384615384615384,0.038384615384615385,16,1.4911088999997446,0.24468010000055074,0.7760276794433594,0.26536969487217876,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 4, 7, 9, 11, 12]",0.9322033898305084,0.9420289855072465,0.9327731092436974,0.902783219919108,0.9978232782833389,0.9920258887650192,0.9420289855072465,0.9674021069369907,0.601425166642415,0.5398727198727198,0.23395896988214748
